#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
       1e+06           55        9.729    0.0117751    -0.115309      1.5e+30       206000  -0.00135777  0.959931
       1e+06           60        9.729    0.0100633    -0.146831      1.5e+30       206000  -0.00147761    1.0472
       1e+06           65        9.729   0.00983188    -0.168377      1.5e+30       206000  -0.00165546   1.13446
       1e+06           70        9.729   0.00825203      -0.1925      1.5e+30       206000  -0.00158851   1.22173
       1e+06           75        9.729   0.00739351    -0.192417      1.5e+30       206000  -0.00142264     1.309
       1e+06           80        9.729   0.00781812    -0.218275      1.5e+30       206000   -0.0017065   1.39626
       1e+06           85        9.729   0.00699153    -0.223256      1.5e+30       206000   -0.0015609   1.48353
       1e+06           90        9.729   0.00560158    -0.220298      1.5e+30       206000  -0.00123401    1.5708
       1e+06           10        10.35    0.0184709    0.0294918      1.5e+30       206000  0.000544741  0.174533
       1e+06           15        10.35    0.0183557    0.0378749      1.5e+30       206000   0.00069522  0.261799
       1e+06           20        10.35     0.018132    0.0395446      1.5e+30       206000  0.000717022  0.349066
       1e+06           25        10.35    0.0178137     0.037639      1.5e+30       206000   0.00067049  0.436332
       1e+06           30        10.35    0.0157863     0.028548      1.5e+30       206000  0.000450667  0.523599
       1e+06           35        10.35    0.0161788    0.0105615      1.5e+30       206000  0.000170872  0.610865
       1e+06           40        10.35      0.01389   -0.0145602      1.5e+30       206000 -0.000202242  0.698132
       1e+06           45        10.35    0.0140718   -0.0452626      1.5e+30       206000 -0.000636924  0.785398
       1e+06            5        10.35    0.0193945    0.0121879      1.5e+30       206000  0.000236377  0.0872665
       1e+06           50        10.35    0.0119808   -0.0745558      1.5e+30       206000 -0.000893237  0.872665
       1e+06           55        10.35    0.0114926    -0.106417      1.5e+30       206000  -0.00122301  0.959931
       1e+06           60        10.35   0.00971939    -0.138567      1.5e+30       206000  -0.00134679    1.0472
       1e+06           65        10.35   0.00936859    -0.161634      1.5e+30       206000  -0.00151428   1.13446
       1e+06           70        10.35    0.0077718    -0.186542      1.5e+30       206000  -0.00144977   1.22173
       1e+06           75        10.35   0.00692359    -0.188829      1.5e+30       206000  -0.00130737     1.309
       1e+06           80        10.35   0.00732291    -0.214319      1.5e+30       206000  -0.00156944   1.39626
       1e+06           85        10.35   0.00655773    -0.219854      1.5e+30       206000  -0.00144174   1.48353
       1e+06           90        10.35   0.00525608    -0.217708      1.5e+30       206000  -0.00114429    1.5708
